gene ID,log2FC,p-value
CGI_10007260,-0.236366527,0.727892539
CGI_10012457,0.163742882,0.727892539
CGI_10017719,-0.13931819,0.727892539
CGI_10018324,-0.095296997,0.727892539
CGI_10019709,0.166489748,0.727892539
CGI_10020387,-0.133805135,0.727892539
CGI_10022731,-0.249305444,0.727892539
CGI_10023480,-0.101639971,0.727892539
CGI_10027058,0.086145086,0.727892539
CGI_10003642,-0.169201656,0.727950679
CGI_10004986,0.252489673,0.727950679
CGI_10005339,-0.077903197,0.727950679
CGI_10007372,-0.210597869,0.727950679
CGI_10008783,-0.253071367,0.727950679
CGI_10028142,-0.179901759,0.727950679
CGI_10028756,-0.223155687,0.727950679
CGI_10003490,0.105064862,0.72810613
CGI_10004211,-0.117112045,0.728237883
CGI_10004997,0.210279074,0.728237883
CGI_10006048,-0.137977146,0.728237883
CGI_10007926,-0.092382996,0.728237883
CGI_10008613,0.094520295,0.728237883
CGI_10011643,0.261172967,0.728237883
CGI_10013970,0.131746281,0.728237883
CGI_10016213,0.105956732,0.728237883
CGI_10018504,-0.220240013,0.728237883
CGI_10019634,-0.078628067,0.728237883
CGI_10021661,0.2285317,0.728237883
CGI_10022911,0.213468037,0.728237883
CGI_10023244,-0.12540104,0.728237883
CGI_10024517,-0.232054001,0.728237883
CGI_10025789,-0.239100113,0.728237883
CGI_10027054,-0.185220182,0.728237883
CGI_10028115,0.077668947,0.728237883
CGI_10028124,-0.127629749,0.728237883
CGI_10007324,-0.118017197,0.728444804
CGI_10015293,-0.1413566,0.728444804
CGI_10003964,0.227639139,0.728457234
CGI_10004567,-0.146778244,0.728457234
CGI_10005023,-0.085379483,0.728457234
CGI_10006980,-0.074320407,0.728457234
CGI_10010790,-0.189684783,0.728457234
CGI_10013969,0.136415701,0.728457234
CGI_10016236,-0.255826904,0.728457234
CGI_10018854,-0.115784561,0.728457234
CGI_10019992,0.163780657,0.728457234
CGI_10021727,0.260347884,0.728457234
CGI_10026781,0.223778891,0.728457234
CGI_10001381,-0.150360104,0.728964929
CGI_10004654,0.123470899,0.728964929
CGI_10011200,0.16618757,0.728964929
CGI_10014540,0.177318613,0.728964929
CGI_10014643,-0.148748666,0.728964929
CGI_10016472,-0.097103169,0.728964929
CGI_10021271,0.174756879,0.728964929
CGI_10016914,-0.239090873,0.729075481
CGI_10021951,0.083942892,0.729075481
CGI_10001562,0.24959927,0.729210515
CGI_10003910,-0.248477337,0.729210515
CGI_10005821,-0.234857349,0.729210515
CGI_10016779,0.211239886,0.729210515
CGI_10020978,-0.081785453,0.729210515
CGI_10021752,0.113561769,0.729210515
CGI_10027419,-0.118633456,0.729210515
CGI_10004131,-0.103785362,0.729361899
CGI_10007630,0.095674451,0.729361899
CGI_10011430,0.117715646,0.729361899
CGI_10016107,-0.256404878,0.729361899
CGI_10027496,-0.259072806,0.729361899
CGI_10002450,0.206036855,0.729534663
CGI_10002714,-0.241338545,0.729534663
CGI_10005218,0.112718502,0.729534663
CGI_10005954,-0.144922129,0.729534663
CGI_10007075,-0.104574061,0.729534663
CGI_10008267,0.243695703,0.729534663
CGI_10010204,-0.184674409,0.729534663
CGI_10011574,-0.175154643,0.729534663
CGI_10011697,0.259937732,0.729534663
CGI_10014054,-0.083221236,0.729534663
CGI_10014181,-0.123309923,0.729534663
CGI_10015208,0.137212989,0.729534663
CGI_10016038,0.219747789,0.729534663
CGI_10017662,0.141439056,0.729534663
CGI_10018173,-0.102584488,0.729534663
CGI_10018560,0.254036655,0.729534663
CGI_10023056,-0.112945979,0.729534663
CGI_10023707,0.259322358,0.729534663
CGI_10024102,-0.117168221,0.729534663
CGI_10016010,0.121249977,0.729775808
CGI_10000789,-0.087157881,0.729866395
CGI_10004621,-0.136790776,0.729866395
CGI_10022206,-0.256221217,0.729866395
CGI_10023458,-0.090584358,0.729866395
CGI_10024078,-0.103195815,0.729866395
CGI_10024298,-0.101174723,0.729866395
CGI_10025728,0.201085552,0.729866395
CGI_10027288,0.248884979,0.729866395
CGI_10011128,0.094462161,0.729980141
CGI_10014259,-0.111221574,0.729980141
CGI_10000102,-0.224744724,0.730268047
CGI_10003114,0.232956982,0.730452265
CGI_10014743,-0.234215505,0.730513662
CGI_10015818,0.098936496,0.730513662
CGI_10016354,0.120678407,0.730513662
CGI_10019108,-0.236881887,0.730513662
CGI_10012909,0.080311811,0.730644382
CGI_10007376,0.138655903,0.730692689
CGI_10027178,-0.154992247,0.730692689
CGI_10001189,-0.258865604,0.730694381
CGI_10026371,-0.117137888,0.730700876
CGI_10026830,-0.12936327,0.730700876
CGI_10027878,0.110296217,0.730830423
CGI_10017487,-0.226000475,0.730919009
CGI_10018382,-0.102554511,0.730919009
CGI_10021392,0.160720958,0.730919009
CGI_10012436,-0.237707039,0.731068649
CGI_10023223,0.255512233,0.731068649
CGI_10007122,-0.250412334,0.731216032
CGI_10028897,-0.160883142,0.731216032
CGI_10026607,-0.088718702,0.731463777
CGI_10020351,-0.119789641,0.731473531
CGI_10025693,-0.160560966,0.731602662
CGI_10027452,-0.256215385,0.731636308
CGI_10013133,-0.109807087,0.731664714
CGI_10027417,-0.206849976,0.731714626
CGI_10017598,-0.089018143,0.731873995
CGI_10021663,-0.099380429,0.731873995
CGI_10021724,0.124646557,0.731873995
CGI_10027461,-0.113726579,0.731873995
CGI_10014715,-0.092023763,0.73196643
CGI_10021680,-0.122123112,0.732350424
CGI_10012409,0.258325436,0.732383043
CGI_10002446,-0.095518711,0.732652791
CGI_10011848,-0.132653976,0.732652791
CGI_10012232,0.116923892,0.732652791
CGI_10026311,-0.241450931,0.732652791
CGI_10005359,-0.119339063,0.732653349
CGI_10007930,0.088618277,0.732653349
CGI_10010657,0.089732549,0.732653349
CGI_10023757,0.155135808,0.732653349
CGI_10026973,-0.182813445,0.732653349
CGI_10005092,-0.255260445,0.732751756
CGI_10010817,-0.086083386,0.732751756
CGI_10013198,0.087851421,0.732751756
CGI_10013818,0.222282772,0.732751756
CGI_10017029,0.195277037,0.732751756
CGI_10018519,0.148644948,0.732751756
CGI_10018686,-0.099342798,0.732751756
CGI_10022713,0.13841093,0.732751756
CGI_10026638,0.175157859,0.732751756
CGI_10001395,0.234441059,0.732841863
CGI_10003879,0.091506268,0.732841863
CGI_10004362,0.137971261,0.732841863
CGI_10004833,-0.171559925,0.732841863
CGI_10006028,0.252626563,0.732841863
CGI_10007812,-0.07315961,0.732841863
CGI_10008371,0.181023497,0.732841863
CGI_10009667,0.220833483,0.732841863
CGI_10013518,-0.105653155,0.732841863
CGI_10014971,0.139026258,0.732841863
CGI_10017854,-0.073844718,0.732841863
CGI_10018685,-0.092670998,0.732841863
CGI_10018764,0.088153663,0.732841863
CGI_10022806,-0.124500896,0.732841863
CGI_10022938,0.218632784,0.732841863
CGI_10024225,0.209591889,0.732841863
CGI_10024443,0.182096741,0.732841863
CGI_10026791,-0.149804277,0.732841863
CGI_10027517,0.086303251,0.732841863
CGI_10028163,-0.148080872,0.732841863
CGI_10028629,-0.090657636,0.732841863
CGI_10017228,0.11432553,0.732858651
CGI_10023664,-0.207463161,0.733133877
CGI_10014123,-0.079741312,0.733271623
CGI_10018696,-0.107043333,0.733448037
CGI_10001793,0.104243537,0.733556684
CGI_10007230,-0.095868909,0.733609563
CGI_10012543,0.125320451,0.733620306
CGI_10017459,-0.243381401,0.733620306
CGI_10028721,-0.242265609,0.733620306
CGI_10003470,0.19885259,0.733971964
CGI_10012300,-0.185764371,0.733971964
CGI_10009159,-0.253267739,0.733997565
CGI_10011572,-0.092445334,0.733997565
CGI_10019016,-0.170647878,0.733997565
CGI_10021073,0.105829054,0.734054699
CGI_10025484,-0.145325881,0.734054699
CGI_10017216,-0.115972072,0.734059532
CGI_10002561,-0.225513592,0.734232803
CGI_10002707,-0.251350251,0.734232803
CGI_10003095,-0.195882208,0.734232803
CGI_10008756,0.199416243,0.734232803
CGI_10009358,0.164735279,0.734232803
CGI_10015436,-0.156430742,0.734232803
CGI_10015787,0.166262321,0.734232803
CGI_10021102,0.22821241,0.734232803
CGI_10022287,0.201758,0.734232803
CGI_10022351,0.253725817,0.734232803
CGI_10023096,0.106481465,0.734232803
CGI_10023276,-0.256548811,0.734232803
CGI_10023721,-0.093328736,0.734232803
CGI_10024400,0.112106913,0.734232803
CGI_10002265,0.093131969,0.734266215
CGI_10002651,-0.208633562,0.734266215
CGI_10016880,0.162962271,0.734266215
CGI_10023637,-0.200588919,0.734266215
CGI_10025091,0.216299176,0.734266215
CGI_10026273,-0.144724958,0.734301093
CGI_10006226,0.255020914,0.734347348
CGI_10001118,0.256372822,0.734442346
CGI_10010940,-0.086518548,0.734564163
CGI_10001090,-0.226031824,0.734673346
CGI_10008028,0.256078075,0.734673346
CGI_10008463,-0.255964959,0.734673346
CGI_10009128,-0.11971116,0.734673346
CGI_10009313,0.095981506,0.734673346
CGI_10018282,-0.134702151,0.734673346
CGI_10019111,0.154779049,0.734673346
CGI_10020645,-0.231419798,0.734673346
CGI_10022388,-0.181688013,0.734673346
CGI_10022549,-0.250513126,0.734673346
CGI_10003904,0.123437605,0.734895651
CGI_10005473,-0.255982362,0.734895651
CGI_10006312,-0.104333048,0.734895651
CGI_10009912,-0.243181518,0.734895651
CGI_10010344,-0.128917028,0.734895651
CGI_10010945,0.18804037,0.734895651
CGI_10012089,-0.254056986,0.734976239
CGI_10020804,0.102459547,0.734976239
CGI_10024946,0.215282867,0.734976239
CGI_10028718,0.144559793,0.734976239
CGI_10012084,0.094176236,0.734996188
CGI_10024330,-0.255374221,0.734996188
CGI_10001317,0.150249608,0.735003447
CGI_10001619,0.175754747,0.735003447
CGI_10002546,-0.199356871,0.735003447
CGI_10004911,0.232693359,0.735003447
CGI_10005462,0.09065967,0.735003447
CGI_10005680,0.232576483,0.735003447
CGI_10005959,0.250058927,0.735003447
CGI_10006850,-0.088486606,0.735003447
CGI_10010584,-0.163622389,0.735003447
CGI_10012165,0.169000872,0.735003447
CGI_10012418,-0.120999931,0.735003447
CGI_10013074,-0.131434708,0.735003447
CGI_10014562,-0.194729434,0.735003447
CGI_10015268,0.174163831,0.735003447
CGI_10016624,-0.182201231,0.735003447
CGI_10016843,0.228240644,0.735003447
CGI_10017389,0.175803681,0.735003447
CGI_10018517,-0.088980679,0.735003447
CGI_10018994,0.079202667,0.735003447
CGI_10019064,-0.093218883,0.735003447
CGI_10019124,-0.168864679,0.735003447
CGI_10019494,-0.247759691,0.735003447
CGI_10020815,0.158427943,0.735003447
CGI_10021197,-0.198825012,0.735003447
CGI_10021898,0.217130007,0.735003447
CGI_10021964,-0.153991578,0.735003447
CGI_10022924,-0.178788645,0.735003447
CGI_10023626,0.137494458,0.735003447
CGI_10024744,-0.112666022,0.735003447
CGI_10025017,-0.076810742,0.735003447
CGI_10025536,0.085746355,0.735003447
CGI_10028297,-0.214752903,0.735003447
CGI_10028674,0.166721878,0.735003447
CGI_10028857,-0.148582892,0.735003447
CGI_10026870,0.127569826,0.735138165
CGI_10007421,0.13646366,0.735151127
CGI_10011813,-0.117233605,0.735151127
CGI_10012634,0.202401513,0.735151127
CGI_10017980,0.088783601,0.735151127
CGI_10022229,0.191445913,0.735151127
CGI_10024697,-0.2547799,0.735151127
CGI_10026822,-0.152338288,0.735151127
CGI_10018990,0.076804504,0.735301822
CGI_10000953,0.148832803,0.735333323
CGI_10001108,0.220612079,0.735333323
CGI_10002140,0.254560722,0.735333323
CGI_10003239,-0.224695353,0.735333323
CGI_10013083,0.110026092,0.735333323
CGI_10017307,-0.09955622,0.735333323
CGI_10021662,-0.13030946,0.735333323
CGI_10009297,0.119461588,0.7355913
CGI_10012043,0.138364257,0.7355913
CGI_10019916,-0.153880656,0.7355913
CGI_10027985,0.253682437,0.7355913
CGI_10004472,-0.120556451,0.735595791
CGI_10010334,0.231144768,0.735638169
CGI_10012319,0.238012087,0.735855044
CGI_10005472,-0.122701389,0.736019781
CGI_10005673,-0.168665644,0.736019781
CGI_10008552,-0.13324141,0.736019781
CGI_10009509,-0.121057269,0.736019781
CGI_10010098,0.246485736,0.736019781
CGI_10013441,-0.085562504,0.736019781
CGI_10015435,-0.115431034,0.736019781
CGI_10024130,0.253794917,0.736019781
CGI_10025418,-0.087778893,0.736019781
CGI_10025994,-0.094456562,0.736019781
CGI_10027501,-0.089068651,0.736019781
CGI_10015592,0.209088058,0.736142062
CGI_10011168,0.254163096,0.736148289
CGI_10025643,0.105497297,0.736283978
CGI_10007579,0.087320972,0.736361662
CGI_10010274,-0.224136943,0.736361662
CGI_10004229,0.176859853,0.73647626
CGI_10009578,-0.253665831,0.73647626
CGI_10010725,0.14058628,0.73647626
CGI_10011943,-0.096050707,0.73647626
CGI_10015978,-0.09778463,0.73647626
CGI_10017084,-0.143419089,0.73647626
CGI_10019202,0.212482047,0.73647626
CGI_10022698,0.174790748,0.73647626
CGI_10028392,0.107941461,0.73647626
CGI_10020909,-0.111849989,0.736507752
CGI_10011126,0.102622997,0.736524147
CGI_10010984,0.109045773,0.736564098
CGI_10019277,-0.23997534,0.736564098
CGI_10019507,0.08199398,0.736564098
CGI_10005088,0.078677906,0.736672521
CGI_10012823,0.235978158,0.736672521
CGI_10015732,-0.14499801,0.736672521
CGI_10019424,0.123861286,0.736672521
CGI_10023511,-0.101109632,0.736672521
CGI_10024395,-0.116706671,0.736672521
CGI_10025237,-0.101710377,0.736672521
CGI_10025853,0.091521642,0.736674682
CGI_10011809,-0.141867498,0.736867099
CGI_10012637,0.096852849,0.736867099
CGI_10014552,-0.103794751,0.736867099
CGI_10015854,-0.181810547,0.736867099
CGI_10023574,-0.198504251,0.736872447
CGI_10015427,-0.096429177,0.736900109
CGI_10022269,0.143951859,0.736900109
CGI_10023298,-0.146474032,0.736900109
CGI_10008630,-0.162564392,0.73703509
CGI_10005198,0.253058652,0.737114666
CGI_10008191,-0.245077117,0.737114666
CGI_10008273,-0.10298471,0.737114666
CGI_10009905,-0.115293151,0.737114666
CGI_10027236,-0.124841121,0.737207468
CGI_10011916,0.220139996,0.737233235
CGI_10023773,-0.243754196,0.737508821
CGI_10012170,0.252125907,0.737545785
CGI_10014505,0.223836789,0.737545785
CGI_10024576,-0.182572929,0.737566228
CGI_10003185,-0.247961864,0.737969814
CGI_10006288,-0.108821318,0.737985469
CGI_10015080,-0.231709324,0.737985469
CGI_10020986,0.25245929,0.73809695
CGI_10013636,0.105386088,0.738309666
CGI_10015904,-0.178562955,0.738309666
CGI_10018184,0.242169848,0.738550508
CGI_10025778,-0.08573299,0.738598473
CGI_10012583,0.230509112,0.738643671
CGI_10004209,0.162822489,0.738659225
CGI_10004338,0.210203605,0.738659225
CGI_10010001,-0.108652742,0.738659225
CGI_10017862,-0.089491738,0.738659225
CGI_10021145,0.165888376,0.738659225
CGI_10023191,-0.184711914,0.738659225
CGI_10023655,-0.112983144,0.738659225
CGI_10026312,0.108447691,0.738659225
CGI_10028407,0.251186738,0.738659225
CGI_10000817,-0.246720845,0.738701945
CGI_10002304,0.243462532,0.738701945
CGI_10002447,-0.219909659,0.738701945
CGI_10011974,-0.094697847,0.738701945
CGI_10014434,-0.177915909,0.738701945
CGI_10022667,-0.103647297,0.738701945
CGI_10014822,0.250582799,0.738730294
CGI_10004527,0.080466851,0.738786518
CGI_10007949,0.141700396,0.738786518
CGI_10016694,0.233714,0.738786518
CGI_10027299,-0.145022372,0.738786518
CGI_10000120,0.231884909,0.739319908
CGI_10000880,-0.20765439,0.739319908
CGI_10001721,-0.184374621,0.739319908
CGI_10017595,-0.206049733,0.739319908
CGI_10021923,0.251434953,0.739319908
CGI_10015207,-0.21755763,0.739444862
CGI_10021734,0.214434956,0.739681998
CGI_10021783,-0.196040246,0.739681998
CGI_10007068,0.202399188,0.740070839
CGI_10009130,-0.246089533,0.740070839
CGI_10010766,-0.249965404,0.740070839
CGI_10013982,-0.22163544,0.740070839
CGI_10014697,-0.165648856,0.740070839
CGI_10017251,0.092070099,0.740070839
CGI_10019184,0.240907041,0.740070839
CGI_10019283,-0.095301537,0.740070839
CGI_10023118,-0.249209258,0.740070839
CGI_10028762,-0.134094585,0.740070839
CGI_10013749,-0.172243046,0.74010848
CGI_10018682,0.116298745,0.740212926
CGI_10014560,-0.095931585,0.740258771
CGI_10006132,-0.24602799,0.740442873
CGI_10007040,-0.101617428,0.740442873
CGI_10007272,-0.188853681,0.740442873
CGI_10008730,-0.186800424,0.740442873
CGI_10012326,-0.149930022,0.740442873
CGI_10017615,0.101302571,0.740442873
CGI_10019755,-0.119475216,0.740442873
CGI_10022553,-0.090687821,0.740442873
CGI_10000229,-0.157699438,0.740480741
CGI_10005672,0.095336248,0.740480741
CGI_10005252,0.077701566,0.740506885
CGI_10018579,-0.159721273,0.740535944
CGI_10026446,-0.086600967,0.740550803
CGI_10005131,0.136101686,0.740610467
CGI_10019133,-0.250848124,0.740610467
CGI_10019855,0.133443631,0.740610467
CGI_10021249,-0.161469312,0.740610467
CGI_10023114,0.138412876,0.740610467
CGI_10016857,-0.155777314,0.740851023
CGI_10008870,0.077213816,0.741137541
CGI_10020579,0.087236781,0.741137541
CGI_10022766,-0.073951394,0.741137541
CGI_10028171,-0.215642198,0.741137541
CGI_10018985,-0.070453433,0.741374318
CGI_10010395,0.108920104,0.741425387
CGI_10027155,-0.110472828,0.741425387
CGI_10002331,-0.104544136,0.74153791
CGI_10011934,-0.103371217,0.74153791
CGI_10025133,-0.086708955,0.74153791
CGI_10017983,0.126600696,0.741538981
CGI_10014621,-0.24758423,0.741603445
CGI_10023102,-0.126570079,0.741651123
CGI_10027657,-0.116267236,0.741651123
CGI_10000282,0.150777432,0.741730056
CGI_10012534,-0.240896418,0.741730056
CGI_10010124,-0.248563533,0.741736308
CGI_10025321,-0.224193807,0.741736308
CGI_10008960,-0.180472855,0.741916449
CGI_10003061,0.118183934,0.741933679
CGI_10023217,0.204380393,0.741933679
CGI_10007179,-0.174792253,0.741975181
CGI_10005135,0.173734924,0.742052854
CGI_10016297,-0.121695337,0.742052854
CGI_10003073,0.14164003,0.742319638
CGI_10022630,-0.249951657,0.742453606
CGI_10013255,-0.240185758,0.742460001
CGI_10000394,0.236006258,0.742613226
CGI_10006223,0.207703321,0.742613226
CGI_10006939,-0.083856927,0.742613226
CGI_10007487,0.152150016,0.742613226
CGI_10009520,0.24397412,0.742613226
CGI_10009593,-0.18692581,0.742613226
CGI_10010716,-0.092884676,0.742613226
CGI_10011661,-0.108806498,0.742613226
CGI_10015984,-0.095202066,0.742613226
CGI_10021760,0.096317947,0.742613226
CGI_10022895,0.082199297,0.742613226
CGI_10024285,-0.105344397,0.742613226
CGI_10025093,-0.173238417,0.742613226
CGI_10025931,-0.210347554,0.742613226
CGI_10024175,0.198908055,0.742657311
CGI_10005432,-0.140822038,0.742698128
CGI_10006126,-0.234036576,0.742698128
CGI_10007145,0.118652589,0.742698128
CGI_10008386,-0.106033533,0.742698128
CGI_10009455,0.15398023,0.742698128
CGI_10010710,0.122642468,0.742698128
CGI_10014421,-0.216181371,0.742698128
CGI_10016214,-0.082467003,0.742698128
CGI_10016387,-0.111236453,0.742698128
CGI_10016473,-0.126774365,0.742698128
CGI_10018074,0.093361854,0.742698128
CGI_10018103,-0.217731278,0.742698128
CGI_10018760,-0.101042312,0.742698128
CGI_10019969,-0.14892525,0.742698128
CGI_10019999,-0.097277348,0.742698128
CGI_10021944,-0.091768783,0.742698128
CGI_10024601,-0.241958713,0.742698128
CGI_10026131,-0.087262334,0.742698128
CGI_10026653,-0.130483134,0.742698128
CGI_10027765,0.116411368,0.742698128
CGI_10026009,-0.235214731,0.742784919
CGI_10026270,0.242751161,0.742784919
CGI_10017917,-0.118909215,0.742853114
CGI_10018214,0.22139142,0.743299539
CGI_10003022,0.173981828,0.743449576
CGI_10003208,-0.182833765,0.743449576
CGI_10003385,0.097296612,0.743449576
CGI_10005772,-0.248483781,0.743449576
CGI_10011323,-0.227772413,0.743449576
CGI_10015509,-0.214908561,0.743449576
CGI_10015881,-0.118591987,0.743449576
CGI_10016623,0.201263043,0.743449576
CGI_10023157,0.1979179,0.743449576
CGI_10008878,-0.183866312,0.743603579
CGI_10022342,0.201621148,0.743660346
CGI_10009843,-0.195481631,0.743790017
CGI_10003440,-0.211556102,0.743900776
CGI_10007250,-0.131779278,0.743900776
CGI_10008110,-0.099868352,0.743900776
CGI_10013178,-0.222384075,0.743900776
CGI_10015415,0.113760482,0.743900776
CGI_10018377,0.1254752,0.743900776
CGI_10020684,-0.24773343,0.743900776
CGI_10021785,0.121668303,0.743900776
CGI_10022641,-0.206237416,0.743900776
CGI_10005296,-0.094242768,0.743907104
CGI_10006790,-0.085037857,0.743950004
CGI_10001026,0.119935807,0.74407026
CGI_10009933,-0.112549215,0.74407026
CGI_10012429,0.083297307,0.74407026
CGI_10027359,-0.150197993,0.74407026
CGI_10018007,0.09116434,0.744279722
CGI_10003138,0.169557087,0.744422526
CGI_10026549,0.08132652,0.744430748
CGI_10008774,-0.100735474,0.744555026
CGI_10010792,-0.153351046,0.744555026
CGI_10028166,0.136623058,0.744555026
CGI_10027213,-0.126084509,0.744561048
CGI_10003321,0.179817953,0.744709246
CGI_10005886,-0.240267692,0.744709246
CGI_10011814,-0.225593061,0.744709246
CGI_10017958,-0.090024561,0.744709246
CGI_10021674,-0.228773938,0.744709246
CGI_10027898,0.118140768,0.744709246
CGI_10002681,0.244782572,0.745003804
CGI_10027078,-0.072303705,0.745003804
CGI_10002512,-0.141946356,0.745246118
CGI_10002575,-0.247013226,0.745246118
CGI_10016102,0.101243616,0.745246118
CGI_10006337,-0.213117239,0.745316871
CGI_10023700,-0.082241294,0.745498246
CGI_10001672,-0.245332717,0.745534822
CGI_10015389,0.236547372,0.745534822
CGI_10019406,-0.246486646,0.745534822
CGI_10021557,-0.072282656,0.745534822
CGI_10005468,-0.234253048,0.745547348
CGI_10007871,-0.216317807,0.745547348
CGI_10024277,-0.222058628,0.745547348
CGI_10002545,0.088566548,0.745717938
CGI_10005323,-0.088804159,0.745717938
CGI_10010463,-0.130064647,0.745717938
CGI_10022583,-0.217352277,0.745717938
CGI_10023341,-0.182836328,0.745717938
CGI_10024781,0.081010344,0.745717938
CGI_10027733,-0.099990431,0.745717938
CGI_10016948,0.088297562,0.745771502
CGI_10000949,0.090676344,0.74592531
CGI_10028917,-0.244942715,0.745971299
CGI_10014126,-0.070369494,0.746018117
CGI_10021019,0.110780487,0.746494731
CGI_10015431,0.147668093,0.746645458
CGI_10014602,-0.080953319,0.74667749
CGI_10000823,0.231358288,0.747066112
CGI_10005404,-0.244690082,0.747066112
CGI_10007918,-0.225043136,0.747066112
CGI_10010086,-0.132287686,0.747066112
CGI_10018861,-0.12293081,0.747066112
CGI_10019836,-0.181487327,0.747066112
CGI_10022502,0.078816668,0.747066112
CGI_10027901,0.155164643,0.747066112
CGI_10008923,0.23642266,0.747105903
CGI_10011154,0.234352888,0.747105903
CGI_10011399,-0.204750003,0.747105903
CGI_10019177,-0.093430902,0.747247611
CGI_10022027,-0.077804005,0.747247611
CGI_10008354,0.246472449,0.747316842
CGI_10006552,0.091970135,0.747740901
CGI_10025445,-0.112694629,0.747740901
CGI_10025997,-0.107875172,0.747740901
CGI_10001511,0.115945014,0.7478712
CGI_10001929,0.244962299,0.7478712
CGI_10002315,-0.188026379,0.7478712
CGI_10002819,0.134254431,0.7478712
CGI_10003487,-0.198569995,0.7478712
CGI_10004893,-0.109742088,0.7478712
CGI_10005575,-0.194633256,0.7478712
CGI_10005907,-0.091275118,0.7478712
CGI_10008201,-0.153700131,0.7478712
CGI_10009401,0.115261534,0.7478712
CGI_10010272,-0.125329118,0.7478712
CGI_10011211,0.072308327,0.7478712
CGI_10012926,-0.143036653,0.7478712
CGI_10014868,0.125724587,0.7478712
CGI_10015070,0.245977781,0.7478712
CGI_10015511,-0.234953708,0.7478712
CGI_10016329,-0.087291982,0.7478712
CGI_10018593,-0.243474391,0.7478712
CGI_10021600,-0.231172052,0.7478712
CGI_10026935,0.074724717,0.7478712
CGI_10027918,-0.114386669,0.7478712
CGI_10028074,-0.243581235,0.7478712
CGI_10018325,-0.180681133,0.748091139
CGI_10024748,-0.178305018,0.748122204
CGI_10016760,-0.180594123,0.748183014
CGI_10020658,-0.16704281,0.748183014
CGI_10006123,0.226648215,0.748442011
CGI_10009491,0.244703224,0.748442011
CGI_10011492,0.2455474,0.748442011
CGI_10013643,0.08706355,0.748442011
CGI_10023085,-0.113078621,0.748442011
CGI_10019088,-0.161963615,0.748490373
CGI_10014543,-0.084242713,0.748561824
CGI_10024933,-0.225439153,0.74857654
CGI_10003309,0.244095739,0.748746281
CGI_10020924,-0.101095438,0.749204438
CGI_10002880,-0.162762843,0.749257519
CGI_10007947,0.152709659,0.749257519
CGI_10009745,0.133467838,0.749257519
CGI_10012388,-0.147143465,0.749257519
CGI_10013967,0.212371786,0.749257519
CGI_10009916,0.150722348,0.749284466
CGI_10011654,-0.130300166,0.749284466
CGI_10014555,0.110904869,0.749315347
CGI_10026224,-0.152484606,0.749514373
CGI_10005601,-0.170121762,0.749515529
CGI_10024842,-0.11242695,0.749515529
CGI_10012573,0.211609566,0.749585607
CGI_10013737,0.084326954,0.749723393
CGI_10004931,-0.084170087,0.749742922
CGI_10007804,0.163657955,0.749742922
CGI_10015365,-0.159925667,0.749742922
CGI_10026794,0.244886162,0.749742922
CGI_10008747,-0.15366765,0.749889338
CGI_10009932,-0.241084153,0.749910701
CGI_10015819,-0.146915108,0.75008215
CGI_10003855,-0.129100534,0.750215379
CGI_10023308,-0.211280298,0.750215379
CGI_10004777,0.227354641,0.750321922
CGI_10014629,-0.238505361,0.750321922
CGI_10017480,0.215759822,0.750321922
CGI_10018306,-0.087037079,0.750321922
CGI_10018864,-0.076769386,0.750321922
CGI_10019961,0.241467107,0.750321922
CGI_10028438,0.186238619,0.750321922
CGI_10010616,-0.100117191,0.75043494
CGI_10012124,-0.140703042,0.75043494
CGI_10015292,-0.201667508,0.750764798
CGI_10005560,-0.24368311,0.750835709
CGI_10006700,0.119007395,0.750835709
CGI_10011521,-0.10586821,0.750835709
CGI_10011807,0.224352581,0.750835709
CGI_10012949,0.24312612,0.750835709
CGI_10013014,-0.127695262,0.750835709
CGI_10014671,0.174756531,0.750835709
CGI_10021623,-0.179955546,0.750835709
CGI_10027687,0.096831154,0.750835709
CGI_10013594,-0.092127925,0.750985574
CGI_10005276,-0.102681012,0.751012308
CGI_10007908,-0.09239855,0.751012308
CGI_10008551,-0.239294648,0.751012308
CGI_10012492,0.089240501,0.751012308
CGI_10013962,0.190173487,0.751012308
CGI_10014466,-0.083952822,0.751012308
CGI_10017494,-0.106728284,0.751012308
CGI_10018433,-0.123837295,0.751012308
CGI_10019558,0.158706085,0.751012308
CGI_10026620,-0.182525045,0.751012308
CGI_10005637,0.243875335,0.751122067
CGI_10000602,0.123973193,0.751242046
CGI_10002114,-0.085818081,0.751403418
CGI_10009489,0.243302574,0.751403418
CGI_10022920,0.152399855,0.751403418
CGI_10005400,0.133786702,0.751474725
CGI_10007337,-0.082919435,0.751474725
CGI_10028318,0.236323463,0.751474725
CGI_10001706,-0.243437612,0.751515519
CGI_10005639,-0.211781862,0.751515519
CGI_10009367,-0.163759404,0.751515519
CGI_10015979,0.120427975,0.751515519
CGI_10001735,-0.209796215,0.751639552
CGI_10004003,0.180906231,0.751639552
CGI_10004589,-0.090316933,0.751639552
CGI_10004783,0.242756865,0.751639552
CGI_10011194,-0.241739271,0.751639552
CGI_10018172,0.085991948,0.751639552
CGI_10018453,-0.115516839,0.751639552
CGI_10026068,0.081981222,0.751639552
CGI_10027473,-0.123165173,0.751639552
CGI_10003436,-0.1629318,0.751704232
CGI_10003905,-0.125995335,0.751704232
CGI_10013462,-0.113522153,0.751704232
